complaint_num,address,bin,boro,zip,inspection_date,disposition_date,disposition_code,comments,details,disp_num
3037900,575 FULTON STREET,3000356,BROOKLYN,11201,1994-12-09,1994-12-23,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO ACTIVITY GOING ON.  NO EVIDENCE OF A STOREFRONT                              ERECTED WITHOUT PERMIT,1
3054775,575 FULTON STREET,3000356,BROOKLYN,11201,1997-05-06,1997-05-19,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"WALL & CEILING IN CELLAR HAS BEEN REPAIRED, STRUCTURAL                          STABILITY NOT AFFECTED",1
3054786,575 FULTON STREET,3000356,BROOKLYN,11201,1997-05-06,1997-05-19,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,CEILING IN CELLAR FIXED NO ACCESS IN CELLAR 2ND TO 5TH FL                       (CLOSED),1
3123616,575 FULTON STREET,3000356,BROOKLYN,11201,2006-03-13,2006-03-13,L2,STOP WORK ORDER FULLY RESCINDED,.,2
3123616,575 FULTON STREET,3000356,BROOKLYN,11201,2004-03-04,2004-03-08,A3,FULL STOP WORK ORDER SERVED,CONTRACTOR MUST REFILE PLANS TO REFLECT CURRENT SITE CONDITI                    ONS,1
3123617,575 FULTON STREET,3000356,BROOKLYN,11201,2004-03-04,2004-03-08,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO DEBRIS AND MATERIALS OBSERVED AT THE TIME OF INSPECTION,1
3393320,575 FULTON STREET,3000356,BROOKLYN,11201,2011-10-19,2011-10-20,A1, BUILDINGS VIOLATION(S) SERVED,CONTRARY TO PLAN: SIGN AT EAST FRONT FACADE HAD ADDED A VERT                    ICAL SIGN NOT SHOWN ON PLAN-APPROX 25FT X 8 FT,1
3395939,575 FULTON STREET,3000356,BROOKLYN,11201,2011-11-17,2011-11-17,I1, COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,PERMIT 320326321,1
3395992,575 FULTON STREET,3000356,BROOKLYN,11201,2011-11-21,2011-11-28,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"SUPPORT OF EXCAVATION DRAWINGS, FL TO ENSURE WORKER ATTEND                      PRE SHIFT MEETING. BY#2555.**SEE CHIEF B4 L2 2456**",2
3395992,575 FULTON STREET,3000356,BROOKLYN,11201,2011-11-16,2011-11-21,J1,FOLLOW-UP INSPECTION TO BE SCHEDULED UPON FURTHER RESEARCH,"SUPPORT OF EXCAVATION DRAWINGS, FL TO ENSURE WORKER ATTEND                      PRE SHIFT MEETING. BY#2555",1
3670062,575 FULTON STREET,3000356,BROOKLYN,11201,2018-10-02,2018-10-04,A1, BUILDINGS VIOLATION(S) SERVED,FULLY DEMO BLDG.WRK COMMENCE BY 10/9/18.WRK PERFORM BY CONTR                    FOR DEMO.DAILY RPTS SUBMIT BY PE.FILE APP FOR WRK W/2BUS DAY,1
3670844,575 FULTON STREET,3000356,BROOKLYN,11201,2019-06-04,2019-06-04,Y2,VACATE ORDER FULLY RESCINDED,.,4
3670844,575 FULTON STREET,3000356,BROOKLYN,11201,2019-06-04,2019-06-04,Y1,FULL VACATE ORDER ISSUED,VIOLATING CONDITIONS HAVE BEEN CORRECTED,3
3670844,575 FULTON STREET,3000356,BROOKLYN,11201,2019-03-08,2019-03-09,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,ABOVE MENTIONED JOB IS BEING RELEASED FROM AUDIT BY CSE                         FULL INSPECTION REQUIERED B#2619,2
3670844,575 FULTON STREET,3000356,BROOKLYN,11201,2018-10-10,2018-10-10,Y1,FULL VACATE ORDER ISSUED,"SUPPORT OF EXCAVATION DRAWINGS, FL TO ENSURE WORKER ATTEND                      PRE SHIFT MEETING. *****CSE AUDIT BADGE#3040****",1
3670946,575 FULTON STREET,3000356,BROOKLYN,11201,2018-10-13,2018-10-15,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"OBSERVED DEMOLITION IN PROGRESS, NO OCCUPANCY. PEREMPTORY VACATE ORDER #        B482/2018 POSTED.",1
3676900,575 FULTON STREET,3000356,BROOKLYN,11201,2018-11-26,2018-11-26,P6, INITIAL NOTIFICATION ACCEPTED,NOTIFICATION ACCEPTED,1
3785733,575 FULTON STREET,3000356,BROOKLYN,11201,2021-02-04,2021-02-04,A8, ECB VIOLATION SERVED,"VIOLATION ISSUED-- EXTEND SIDEWALK SHED AS REQUIRE,PROVIDE                       JOB SIGN ON PARAPET",1
3123706,702 44 STREET,3011356,BROOKLYN,11220,2004-01-26,2004-01-29,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"Y1-FULL VACATE DUE TO FIRE. WORK W/O PERMIT FOR ILLEGAL PARTITIONS ERECTED, ILLEGAL HARDWARE AT ROOM DOORS, MD CONVERTED TO 6 SRO'S AND 1 CLASS ""A"" APT. IN THE CELLAR. FAILURE TO MAINTAIN DUE TO FIRE ESCAPE OBSTRUCTIONS.",3
3123706,702 44 STREET,3011356,BROOKLYN,11220,2003-12-23,2003-12-23,G5,COMPLAINT REFERRED TO NEW YORK POLICE DEPARTMENT,CONSTRUCTION SITE  SUBCONTRACTOR INSTALLED SIDEWLAK SHED                        LIGHTING & POWER IMPROPERLY,2
3123706,702 44 STREET,3011356,BROOKLYN,11220,2003-12-23,2003-12-23,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,REFER TO SP. OPS,1
3123707,702 44 STREET,3011356,BROOKLYN,11220,2004-01-26,2004-01-29,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO REPAIRS DONE TO HAVE THE VACATE ORDER RESCINDED.,2
3123707,702 44 STREET,3011356,BROOKLYN,11220,2003-12-23,2003-12-23,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,"AMENDMENT OF PARTIAL ALLOWANCE TO OCCUPY NOTED UNITS AS PER FEU COMMUNICATION   B,C,D,E,F,G OF FLOORS 1-5",1
3124012,702 44 STREET,3011356,BROOKLYN,11220,2004-01-08,2004-01-14,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"PARTIAL VACATE ORDER RESCIND FOR THE FOLLOWING APARTMENTS: 2-5M, 2-5N, 2-5O, AND4B READY TO BE RE-OCCUPIED.",2
3124012,702 44 STREET,3011356,BROOKLYN,11220,2003-12-31,2003-12-31,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,"PARTIAL RESCIND OF VACATE FOR 1ST FLOOR ONLY UNITS DESIGNATED 1M, 1N, AND 1O    ONLY ROOF REPAIRS COMPLETED.",1
3163811,702 44 STREET,3011356,BROOKLYN,11220,2005-08-01,2005-08-09,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,REPORT OF ELEVATOR NOT WORKING DOOR DAMAGED BY FIRE                             DEPARTMENT LOBBY DOOR HAS BEEN REPLACED NO VIOLATION,1
3324996,4401 7 AVENUE,3011356,BROOKLYN,11220,2009-11-21,2009-11-24,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO CONSTRUCTION ACTIVITY RANG BELL & KNOCKED ON DOOR,1
3343415,702 44 STREET,3011356,BROOKLYN,11220,2010-07-08,2010-07-19,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,PERMIT CONSTRUCTION IN PROGRESS NO DEBRIS FOUND,1
3348606,702 44 STREET,3011356,BROOKLYN,11220,2010-07-21,2010-08-05,I1, COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,HAS VALID PERMIT 320101714,1
3351738,702 44 STREET,3011356,BROOKLYN,11220,2010-08-16,2010-08-16,I1, COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,HAS PERMIT # 320151312 FOR PLUMBING WORK,1
3441472,702 44 STREET,3011356,BROOKLYN,11220,2013-04-18,2013-04-18,I1, COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,AMOUNT OF PEOPLE ALLOWED TO STAY IN AN APARTMENT NOT DOB MAT                    TER REFER HPD,1
3444871,702 44 STREET,3011356,BROOKLYN,11220,2014-07-07,2014-07-08,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,"AT TIME OF APPOINTMENT APARTMENTS 4A,4H,4J,4L,5B,6M,6N,6O,3L ARE IN COMPLIANCE.",2
3444871,702 44 STREET,3011356,BROOKLYN,11220,2014-04-12,2014-04-15,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,"AT TIME OF APPOINTMENT PARTIAL VACATE RESCIND FOR APARTMENTS                    1A,1H,1J,1K,1L,2A,2J,2K,2L,3A,3H,3J,3K,6B,6C,6D,6E,6F,6G.",1
3444872,702 44 STREET,3011356,BROOKLYN,11220,2013-05-21,2013-05-21,XX, ADMINISTRATIVE CLOSURE,DUPLICATE 3444871,1
3539980,4401 7 AVENUE,3011356,BROOKLYN,11220,2015-12-09,2015-12-15,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,RENOVATION OF APT 4C IS COMPLETE,1
3539981,4401 7 AVENUE,3011356,BROOKLYN,11220,2015-12-09,2015-12-15,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,RENOVATION OF APT. #4G IS COMPLETE,1
3539983,4401 7 AVENUE,3011356,BROOKLYN,11220,2015-12-09,2015-12-15,H1, PLEASE SEE COMPLAINT NUMBER  3539981,SEE COMPLAINT #3539981,1
3570433,702 44 STREET,3011356,BROOKLYN,11220,2016-08-16,2016-08-16,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"NO CONSTRUCTION DEBRIS FALLING AT THE TIME OF INSPECTION, NO CONSTRUCTION       ACTIVITY.",1
3611027,702 44 STREET,3011356,BROOKLYN,11220,2017-10-18,2017-10-18,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,PARTIAL VACATE CAN BE RESCINDED FOR ALL APARTMENTS EXCEPT 2H.,2
3611027,702 44 STREET,3011356,BROOKLYN,11220,2017-09-21,2017-09-25,C3,ACCESS DENIED - 1ST ATTEMPT,"AT TIME OF APPOINTMENT APTS. 4A,4H,4J,4K,4L,5B,6M,6N,6O,3L ARE IN COMPLIANCE.",1
3625089,702 44 STREET,3011356,BROOKLYN,11220,2017-10-27,2017-10-27,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,AT TIME OF APPOINTMENT APT. 2H IS READY TO BE REOCCUPIED.,2
3625089,702 44 STREET,3011356,BROOKLYN,11220,2017-10-26,2017-10-26,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,AT TIME OF APPOINTMENT NO AVAILABLE PLANS ON SITE. Y4- PARTIAL VACATE TO REMAIN IN PLACE.,1
3627787,4401 7 AVENUE,3011356,BROOKLYN,11220,2018-10-19,2018-10-25,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"AT TIME OF INSPECTION, NO RESPONSE TO KNOCKS AT APARTMENT # 33.",3
3627787,4401 7 AVENUE,3011356,BROOKLYN,11220,2017-12-18,2017-12-29,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,ARRANGEMENTS IN APT.# 4L AND 4J SUBSTANTIALLY CONFORMS TO DOB APPROVED PLANS# 220641688 (SIGNED OFF: 08/02/2018) PROVIDED ON TIME OF INSPECTION. NO HAZARDOUS CONDITIONS OBSERVED.,2
3627787,4401 7 AVENUE,3011356,BROOKLYN,11220,2017-12-04,2017-12-29,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,"AT TIME OF INSPECTION, LIFTING VACATE ORDER IS DENIED AS NO PLAN ON SITE.",1
3670973,4401 7 AVENUE,3011356,BROOKLYN,11220,2019-01-11,2019-01-29,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"RANG BELLS KNOCKED DOORS FOR BUILDING ENTRANCE AND 2 FIRST FLOOR DOORS, NO RESPONSE THEN LS 4 POSTED AT THE 1 ST FLOOR FRONT ENTRANCE DOOR.",2
3670973,4401 7 AVENUE,3011356,BROOKLYN,11220,2018-10-12,2018-11-10,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,"NO RESPONSE TO KNOCKS AT APARTMENT #33, AT TIME OF INSPECTION.",1
3673204,702 44 STREET,3011356,BROOKLYN,11220,2018-11-04,2018-11-05,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,I2-NO CONSTRUCTION ACTIVITY AT SITE AT TIME OF INSPECTION,1
3694569,702 44 STREET,3011356,BROOKLYN,11220,2019-05-24,2019-05-24,Y1,FULL VACATE ORDER ISSUED,"AT TIME OF INSPECTION, OBSERVED AT ENTIRE APARTMENTS VACATE ORDER #X109/17 APPEARS TO BE IN COMPLIANCE AND ALL DEFECTS HAVE BEEN REPAIRED. CIVIL PENALTY PAID UNDER INVOICE #20559562. PLAN ON SITE SUBSTANTIALLY CONFORMS JOB #220624073 SIGNED OFF.",5
3694569,702 44 STREET,3011356,BROOKLYN,11220,2019-05-23,2019-05-23,Y2,VACATE ORDER FULLY RESCINDED,Y1 CLASS 1 AGG 2 SUMMONS ISSUED FOR WORK WITHOUT PERMIT AT FIRST FLOOR REMOVING DUMB WAITER AND INSTALLATION OF TEMPORARY SHORING IN THE CELLAR. CRACKS THROUGHOUT APARTMENTS ABOVE AND LEANING STAIRCASE.,4
3694569,702 44 STREET,3011356,BROOKLYN,11220,2019-04-12,2019-04-12,Y4,VACATE ORDER PARTIALLY RESCINDED,PLANS ON SITE  PERMIT ISSUED AND CIVIL PENALTY PAID INVOICE NUMBER 20536001 OK  TO RESCIND SWO,3
3694569,702 44 STREET,3011356,BROOKLYN,11220,2019-04-05,2019-04-05,Y4,VACATE ORDER PARTIALLY RESCINDED,A3-WORK PERFORMED WITHOUT A PERMIT. STOP ALL WORK,2
3694569,702 44 STREET,3011356,BROOKLYN,11220,2019-04-04,2019-04-04,Y1,FULL VACATE ORDER ISSUED,VIOLATION SERVED FOR OCCUPANCY OF FIRST STORY AS A DWELLING CONTRARY TO C OF O  NUMBER 4771,1
3694875,702 44 STREET,3011356,BROOKLYN,11220,2019-09-12,2019-09-12,A1,BUILDINGS VIOLATION(S) SERVED,Y1 - FULL VACATE DUE TO PARTIAL COLLAPSE OF BEARING WALL.,5
3694875,702 44 STREET,3011356,BROOKLYN,11220,2019-05-23,2019-05-23,A1,BUILDINGS VIOLATION(S) SERVED,AT TIME INSPECTION OBSERVED NO PARTITION DIVIDING APARTMENT 3J. APARTMENT IS IN COMPLIANCE WITH DOB BUILDING CODE.,4
3694875,702 44 STREET,3011356,BROOKLYN,11220,2019-04-09,2019-05-23,A1,BUILDINGS VIOLATION(S) SERVED,"NO RESPONSE TO KNOCKS/BELL AT APARTMENT 3J, SUPER NOT AVAILABLE, LS-4 POSTED.",3
3694875,702 44 STREET,3011356,BROOKLYN,11220,2019-04-09,2019-04-09,A1,BUILDINGS VIOLATION(S) SERVED,NO RESPONSE TO KNOCKS AND RINGING OF DOORBELLS.  LS4 POSTED.,2
3694875,702 44 STREET,3011356,BROOKLYN,11220,2019-04-05,2019-04-05,A1,BUILDINGS VIOLATION(S) SERVED,NO RESPONSE TO KNOCKS AND DOORBELLS. LS4 POSTED.,1
3695005,702 44 STREET,3011356,BROOKLYN,11220,2019-04-08,2019-04-08,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"I2 - 24 HOUR FULL VACATE ORDER #B166/19 POSTED AT PREMISES - NO ACCESS TO PREMISES - SITE SURROUNDED BY CONSTRUCTION FENCE, GATES PADLOCKED FROM OUTSIDE, PREMISES VACATED AND INACCESABLE TO PUBLIC AT TIME OF INSPECTION",1
3696998,702 44 STREET,3011356,BROOKLYN,11220,2019-04-26,2019-04-26,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,I2 - NO ACCESS TO SITE - NO WORK IN PROGRESS AT EXTERIOR OF PREMISES AT TIME OF INSPECTION,1
3703015,702 44 STREET,3011356,BROOKLYN,11220,2019-05-23,2019-05-23,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,GAINED ACCESS TO BUILDING. I  WALKED FLOORS 1 THRU 6  AND NO VIOLATING          CONDITIONS OBSERVED AT TIME OF INSPECTION.,1
3719918,702 44 STREET,3011356,BROOKLYN,11220,2019-10-10,2019-10-16,A8,ECB VIOLATION SERVED,PARTIAL ALLOWANCE TO SAFEGUARD EXTERIOR WALL OF BUILDING DUE TO VEHICLE COLLISION INTO FA ADE UNDER P.E. AUSPICE; NO OTHER WORK.,2
3719918,702 44 STREET,3011356,BROOKLYN,11220,2019-10-10,2019-10-15,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,PARTIAL ALLOWANCE TO ALLOW SAFEGUARDING OF EXTERIOR WALL; UNDER P.E. AUSPICE DUE TO VEHICLE COLLISION INTO COMMERCIAL BUILDING; NO OTHER WORK.,1
3721380,702 44 STREET,3011356,BROOKLYN,11220,2019-09-12,2019-09-13,A8, ECB VIOLATION SERVED,FAILURE TO PROV PEDES PROTECTION. OBSTRUCTION OF CROSSWALK                      SIGNAGE BY SWS. COMPLY W/ NYC CONST CODE INCL DOT REGULATION,1
3801793,702 44 STREET,3011356,BROOKLYN,11220,2021-06-30,2021-07-01,A8, ECB VIOLATION SERVED,"OATH SUMMONS ISSUED FOR SIDEWALK SHED LIGHTS AT BOTH EXPOSURES 1 & 4 ARE UNSAFE & NOT OPERATIONAL, CAUSING A DARK UNSAFE CONDITIONS FOR PEDESTRIAN TRAFFIC, AT TIME OF INSPECTION.",1
3801794,702 44 STREET,3011356,BROOKLYN,11220,2021-06-15,2021-06-21,A8, ECB VIOLATION SERVED,OATH SUMMONS ISSUED FOR EXPIRED SIDEWALK SHED PERMIT.,1
3801796,702 44 STREET,3011356,BROOKLYN,11220,2021-06-15,2021-06-21,A8, ECB VIOLATION SERVED,"OATH SUMMONS ISSUED FOR INADEQUATE HOUSEKEEPING INSIDE CONSTRUCTION FENCE AREA. EXCESSIVE DEBRIS OBSERVED, AT TIME OF INSPECTION.",1
3801846,702 44 STREET,3011356,BROOKLYN,11220,2021-08-25,2021-08-25,A3,FULL STOP WORK ORDER SERVED,"Y 1 LOCALIZED COLLAPSE AT EXPOSURE 4 BAY WINDOW , PREMISES APPEARS ABANDONED.",3
3801846,702 44 STREET,3011356,BROOKLYN,11220,2021-07-14,2021-07-15,A3,FULL STOP WORK ORDER SERVED,OK FOR FULL VACATE RESCISSION; BUILDING REPAIRED VIA APPLICATION #220593784 INSPECTED 07/05/17 WITH PASS FINAL STATUS.LETTER OF COMPLETION ON FILE. LIFT AS DOB RECORDS AS PER CHIEF.,2
3801846,702 44 STREET,3011356,BROOKLYN,11220,2021-06-16,2021-06-18,A3,FULL STOP WORK ORDER SERVED,"PARTIAL ALLOWANCE OF VACATE TO RESUME COMMERICAL OPERATIONS.BUILDING NON STRUCTUALLY AFFECTED, PE REPORT ON FILE  DATED 062917 ACTIVE PERMIT # 220593784 CURRENT. TR1 ON FILE.MAINTAIN REPAIRED AREA OCCUPANT FREE.",1
3807511,702 44 STREET,3011356,BROOKLYN,11220,2021-07-14,2021-07-26,A3, FULL STOP WORK ORDER SERVED,PERMIT EXPIRED FOR STRUCTURAL PERMIT,1
3156227,529 56 STREET,3015061,BROOKLYN,11220,2005-06-02,2005-06-02,A7, COMPLAINT ACCEPTED BY PADLOCK UNIT,ACCEPTED BY PADLOCK UNIT,1
3327098,529 56 STREET,3015061,BROOKLYN,11220,2009-12-28,2010-01-04,A8,ECB VIOLATION SERVED,NO RESPONSE TO DOOR BELLS OR KNOCKS ON DOOR AT LISTED APARTMENTS. LS4 POSTED.,2
3327098,529 56 STREET,3015061,BROOKLYN,11220,2009-12-21,2009-12-22,C3,ACCESS DENIED - 1ST ATTEMPT,BASED ON IN SITE INSPECTION AND COMMUNICATION BY FEU ON 12/06/17 BUILDING HAS BEEN SATISFACTORILY ABATED TO SAFE LEVEL,1
3634587,529 56 STREET,3015061,BROOKLYN,11220,2021-06-25,2021-06-25,Y2,VACATE ORDER FULLY RESCINDED,REFER TO SPECIAL OPS,3
3634587,529 56 STREET,3015061,BROOKLYN,11220,2021-06-08,2021-06-08,Y1,FULL VACATE ORDER ISSUED,"VALID PERMIT POSTED AT TIME OF INSPECTION,  HOWEVER NO ACCESS TO APARTMENT, LS4 POSTED.",2
3634587,529 56 STREET,3015061,BROOKLYN,11220,2018-01-16,2018-01-16,Y1,FULL VACATE ORDER ISSUED,"NO ONGOING CONSTRUCTION WORK OBSERVED AT APTS.# 6E, 4E AND 3F , TO RESPONSE TO THE REST OF THE MENTIONED APARTMENTS. LS4 POSTED.",1
3634639,529 56 STREET,3015061,BROOKLYN,11220,2018-01-17,2018-01-18,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"1X - 24 HOUR FULL VACATE NOTICE #B18/2018 POSTED - PREMISES VACANT, 2 MALE WORKERS AND 4 MALE TENANTS REMOVING BELONGINGS AND HOUSEHOLD GOODS FROM PREMISES AT TIME OF INSPECTION - PADLOCKS ON FRONT DOOR AND APARTMENT DOORS",1
3641139,529 56 STREET,3015061,BROOKLYN,11220,2018-03-06,2018-03-07,A1, BUILDINGS VIOLATION(S) SERVED,A-1 STRUCTURE RENDERED NON COMPLIANT DUE TO PREVIOUS FIRE 01-16-2018 CORNICE SECTION APPROXIMATELY 30 FEET IS IN DISREPAIR AND PULLING AWAY FROM ROOF AND IN DANGER OF COLLAPSE.,1
3659157,529 56 STREET,3015061,BROOKLYN,11220,2018-07-26,2018-07-26,I1, COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,PERMIT 321752796-EW-OT,1
3697078,529 56 STREET,3015061,BROOKLYN,11220,2019-04-23,2019-04-23,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,I2 - SITE CLOSED AND PADLOCKED FROM THE OUTSIDE - NO ACCESS - NO WORK IN        PROGRESS AT EXTERIOR AT TIME OF INSPECTION,1
3717250,529 56 STREET,3015061,BROOKLYN,11220,2019-08-24,2019-08-24,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,I-2 NO WORK ONGOING AT THE TIME OF INSPECTION,1
3719564,529 56 STREET,3015061,BROOKLYN,11220,2019-09-07,2019-09-07,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,I-2 - ACTIVE PERMITS POSTED WITH JOBSITE CLOSED - NO WORKERS OR ACTIVITIES      OBSERVED.,1
3720526,529 56 STREET,3015061,BROOKLYN,11220,2019-10-03,2019-10-04,L2,STOP WORK ORDER FULLY RESCINDED,OATH SUMMONS ISSUED FOR LOT OCCUPIED AS DEAD STORAGE WITH OUT A VALID C OF O AND FAILURE TO MAINTAIN PREMISES FOR NO SAFETY MEASURES IN PLACE TO STORE FLAMMABLE LIQUIDS AND DEAD STORAGE OF VEHICLES. FULL VACATE OF ENTIRE LOT POSTED.,2
3720526,529 56 STREET,3015061,BROOKLYN,11220,2019-09-14,2019-09-14,A3,FULL STOP WORK ORDER SERVED,"NO RESPONSE @ DOOR KNCOKED, LS4 POSTED ON APT 2F FRONT DOOR",1
3724738,529 56 STREET,3015061,BROOKLYN,11220,2019-11-01,2019-11-01,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,VACATE # X140/17 RESCIND IS DENIED DUE TO NO LOT SEPARATION.,2
3724738,529 56 STREET,3015061,BROOKLYN,11220,2019-10-25,2019-10-25,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,AT TIME OF INSPECTION NO FLAMMABLE LIQUIDS OBSERVED AREA UNDER MELROSE AVENUE OVERPASS CLEARED HOWEVER CARS ARE STORED ON LOT NO VALID C OF O AND NO VEHICLE BARRIERS OR PERMITS ISSUED FOR RETAINING WALL RESCIND DENIED,1
3726716,529 56 STREET,3015061,BROOKLYN,11220,2019-10-22,2019-10-22,I3, COMPLIANCE INSPECTION PERFORMED,DID NOT GAIN ACCESS.  NO CONSTRUCTION WORK BEING PERFORMED AT TIME OF           INSPECTION.  FULL SWO EXIST ON THIS PROPERTY.,1
3778825,529 56 STREET,3015061,BROOKLYN,11220,2020-12-03,2020-12-03,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NAN.NO UNSAFE/VIOLATING CONDITIONS THAT WARRANTED SERVICE OF                    SUMMONS OR SWO,1
3811789,529 56 STREET,3015061,BROOKLYN,11220,2021-09-23,2021-09-23,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"JOB # 321831746 COMPLETED AND SIGNED OFF ON THE 9/7/2021, NO ENFORCEMENT ACTION TAKEN.",1
3815211,529 56 STREET,3015061,BROOKLYN,11220,2021-09-26,2021-09-26,H1, PLEASE SEE COMPLAINT NUMBER  3815293,H1 REFER TO COMPLAINT # 3815293,1
3815293,529 56 STREET,3015061,BROOKLYN,11220,2021-09-24,2021-09-24,A8, ECB VIOLATION SERVED,"A PIECE OF CONCRETE FROM BROKEN WINDOW LEDGE AT 3RD. FLOOR APARTMENT FELL ONTO THE SIDE WALK, CREATING HAZARDOUS CONDITION FOR OCCUPANTS OF THE BUILDING AND PEDESTRIANS.",1
3002631,321-31 4TH AVE,3020886,BROOKLYN,11215,1989-07-25,1989-07-28,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION  3002631,NO EVIDENCE OF BRICKS FALLING OR METAL HANGING OFF OF WIND-                     OWS AT TIME OF INSPECTION,1
3161260,301 3 STREET,3020886,BROOKLYN,11215,2006-07-18,2006-07-18,XX, ADMINISTRATIVE CLOSURE,ADMINISTRATIVE CLOSURE,1
3175912,301 3 STREET,3020886,BROOKLYN,11215,2006-11-02,2006-11-03,L2,STOP WORK ORDER FULLY RESCINDED,REFER TO SPECIAL OPS,2
3175912,301 3 STREET,3020886,BROOKLYN,11215,2005-11-17,2005-11-17,A3,FULL STOP WORK ORDER SERVED,"AT TIME OF INSPECTION, VACANT LOT OBSERVED,   BUILDING  DEMOLISHED UNDER PERMIT #220630280-01-DM. SIGNED OFF 04/09/2019",1
3184949,301 3 STREET,3020886,BROOKLYN,11215,2006-04-19,2006-04-26,A9,ECB & BUILDINGS VIOLATIONS SERVED,REFER TO SPECIAL OPS,4
3184949,301 3 STREET,3020886,BROOKLYN,11215,2006-03-30,2006-04-03,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,Y1 FULL VACATE  OF GARAGE ONLY. GARAGE IN A STATE OF DISREPAIR WITH A BROKEN    DOOR AND CRACKS.,3
3184949,301 3 STREET,3020886,BROOKLYN,11215,2006-03-29,2006-03-30,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,"Y-1 FULL VACATE OF GARAGE ONLY   GARAGE IN A STATE OF DISREPAIR WITH BROKEN DOOR, CRACKED MASONRY AND ROOF OPEN TO ELIMENTS.",2
3184949,301 3 STREET,3020886,BROOKLYN,11215,2006-03-29,2006-03-30,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,"WORK W/O A PERMIT, NEW OR ALTERED PLUMB. SYSTEM NOT TESTED                      NO PRESSURE GAUGE ON INSP. TEST STATION, WIRE DISSCONNECTED",1
